protocol,train_mode,test_mode,outer_fold,metrics_path,accuracy,precision,recall,specificity,f1,roc_auc,n_rows,threshold,tn,fp,fn,tp
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_013,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_013/unbalanced_20_80/metrics.json,0.5976708074534162,0.06127946127946128,0.07065217391304347,0.7294254658385093,0.06563288856833753,0.21343200855483968,6440,0.12382567673921585,3758,1394,1197,91
patient,unbalanced_20_80,balanced_50_50,outer_fold_014,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_014/balanced_50_50/metrics.json,0.5292216024340771,0.9762396694214877,0.05990111561866126,0.998542089249493,0.112876254180602,0.8283955577437575,31552,0.4824645221233368,15753,23,14831,945
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_014,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_014/unbalanced_20_80/metrics.json,0.8110828673106253,0.916030534351145,0.061006609049313675,0.9986019318759533,0.11439466158245949,0.8281563278059627,59010,0.4824645221233368,47142,66,11082,720
patient,unbalanced_20_80,balanced_50_50,outer_fold_015,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_015/balanced_50_50/metrics.json,0.6700819672131147,0.6115591397849462,0.9323770491803278,0.4077868852459016,0.7386363636363636,0.8275329212577265,976,0.015952391549944878,199,289,33,455
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_015,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_015/unbalanced_20_80/metrics.json,0.5127049180327868,0.2824332712600869,0.9323770491803278,0.4077868852459016,0.43353978084802286,0.8236613141628595,2440,0.015952391549944878,796,1156,33,455
patient,unbalanced_20_80,balanced_50_50,outer_fold_016,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_016/balanced_50_50/metrics.json,0.9019396551724138,0.9392369288742346,0.8594827586206897,0.944396551724138,0.8975917173081253,0.9596005499405471,4640,0.16171498596668243,2191,129,326,1994
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_016,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_016/unbalanced_20_80/metrics.json,0.9219827586206897,0.7749708511465215,0.8594827586206897,0.9376077586206897,0.815041896586961,0.9602807297859691,11600,0.16171498596668243,8701,579,326,1994
patient,unbalanced_20_80,balanced_50_50,outer_fold_017,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_017/balanced_50_50/metrics.json,0.7254823151125402,0.9861351819757366,0.45739549839228294,0.9935691318327974,0.6249313563975837,0.9039870477972726,4976,0.6332563757896423,2472,16,1350,1138
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_017,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_017/unbalanced_20_80/metrics.json,0.8860128617363344,0.9436152570480929,0.45739549839228294,0.9931672025723473,0.6161342717920952,0.9038271363315619,12440,0.6332563757896423,9884,68,1350,1138
patient,unbalanced_20_80,balanced_50_50,outer_fold_018,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_018/balanced_50_50/metrics.json,0.8763412017167382,0.9801505817932923,0.7682403433476395,0.9844420600858369,0.8613533834586465,0.9543342401315182,3728,0.6933863759040833,1835,29,432,1432
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_018,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_018/unbalanced_20_80/metrics.json,0.9416309012875537,0.927461139896373,0.7682403433476395,0.9849785407725322,0.8403755868544601,0.9552343706828272,9320,0.6933863759040833,7344,112,432,1432
patient,unbalanced_20_80,balanced_50_50,outer_fold_019,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_019/balanced_50_50/metrics.json,0.6798513986013986,0.9735327963176065,0.36975524475524474,0.9899475524475524,0.5359518530250237,0.8305158565211012,4576,0.33632034063339233,2265,23,1442,846
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_019,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_019/unbalanced_20_80/metrics.json,0.8673951048951049,0.9176598049837487,0.3701923076923077,0.9916958041958042,0.5275615073185923,0.8331771314077094,11440,0.33632034063339233,9076,76,1441,847
patient,unbalanced_20_80,balanced_50_50,outer_fold_020,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_020/balanced_50_50/metrics.json,0.5147435897435897,1.0,0.029487179487179487,1.0,0.05728518057285181,0.8790438034188035,3120,0.9520995020866394,1560,0,1514,46
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_020,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_020/unbalanced_20_80/metrics.json,0.8056410256410257,0.9583333333333334,0.029487179487179487,0.9996794871794872,0.0572139303482587,0.8781202231262326,7800,0.9520995020866394,6238,2,1514,46
patient,unbalanced_20_80,balanced_50_50,outer_fold_021,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_021/balanced_50_50/metrics.json,0.8597636815920398,0.7823328452903856,0.9968905472636815,0.722636815920398,0.8766748701121138,0.9927156041929656,3216,0.02514270693063736,1162,446,5,1603
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_021,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_021/unbalanced_20_80/metrics.json,0.7878109452736318,0.4851694915254237,0.9968905472636815,0.7355410447761194,0.6526872964169381,0.9932089010791813,8040,0.02514270693063736,4731,1701,5,1603
patient,unbalanced_20_80,balanced_50_50,outer_fold_022,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_022/balanced_50_50/metrics.json,0.7742805755395683,0.7724836212030971,0.7775779376498801,0.7709832134292566,0.7750224081266808,0.8313034374658547,6672,0.07385111600160599,2572,764,742,2594
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_022,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_022/unbalanced_20_80/metrics.json,0.7696043165467625,0.45548726953467955,0.7775779376498801,0.7676109112709832,0.5744657291551324,0.8278168045599491,16680,0.07385111600160599,10243,3101,742,2594
patient,unbalanced_20_80,balanced_50_50,outer_fold_023,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_023/balanced_50_50/metrics.json,0.733459595959596,0.9666834931852599,0.48358585858585856,0.9833333333333333,0.6446726140380408,0.8429090143862871,7920,0.9648779034614563,3894,66,2045,1915
patient,unbalanced_20_80,unbalanced_20_80,outer_fold_023,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/patient/unbalanced_20_80/outer_fold_023/unbalanced_20_80/metrics.json,0.8817676767676768,0.8661239258254184,0.48358585858585856,0.9813131313131314,0.6206449521957542,0.84386401100653,19800,0.9648779034614563,15544,296,2045,1915
seizure,balanced_50_50,balanced_50_50,outer_fold_000,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_000/balanced_50_50/metrics.json,0.8525641025641025,0.9867256637168141,0.7147435897435898,0.9903846153846154,0.828996282527881,0.9786016600920447,624,0.9849162101745605,309,3,89,223
seizure,balanced_50_50,unbalanced_20_80,outer_fold_000,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_000/unbalanced_20_80/metrics.json,0.9391025641025641,0.9737991266375546,0.7147435897435898,0.9951923076923077,0.8243992606284658,0.9785657051282052,1560,0.9849162101745605,1242,6,89,223
seizure,balanced_50_50,balanced_50_50,outer_fold_001,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_001/balanced_50_50/metrics.json,0.9375,0.989247311827957,0.8846153846153846,0.9903846153846154,0.9340101522842639,0.9957008136094675,416,0.8645837903022766,206,2,24,184
seizure,balanced_50_50,unbalanced_20_80,outer_fold_001,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_001/unbalanced_20_80/metrics.json,0.9721153846153846,0.9735449735449735,0.8846153846153846,0.9939903846153846,0.9269521410579344,0.995643028846154,1040,0.8645837903022766,827,5,24,184
seizure,balanced_50_50,balanced_50_50,outer_fold_002,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_002/balanced_50_50/metrics.json,0.8108974358974359,1.0,0.6217948717948718,1.0,0.766798418972332,0.9873130341880342,624,0.9860281944274902,312,0,118,194
seizure,balanced_50_50,unbalanced_20_80,outer_fold_002,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_002/unbalanced_20_80/metrics.json,0.9230769230769231,0.9897959183673469,0.6217948717948718,0.9983974358974359,0.7637795275590551,0.9865014792899409,1560,0.9860281944274902,1246,2,118,194
seizure,balanced_50_50,balanced_50_50,outer_fold_003,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_003/balanced_50_50/metrics.json,0.8625,1.0,0.725,1.0,0.8405797101449275,0.9929125000000001,800,0.9795910120010376,400,0,110,290
seizure,balanced_50_50,unbalanced_20_80,outer_fold_003,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_003/unbalanced_20_80/metrics.json,0.942,0.9797297297297297,0.725,0.99625,0.8333333333333334,0.9919890625,2000,0.9795910120010376,1594,6,110,290
seizure,balanced_50_50,balanced_50_50,outer_fold_004,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_004/balanced_50_50/metrics.json,0.9403089887640449,0.9830508474576272,0.8960674157303371,0.9845505617977528,0.9375459221160911,0.9855388366367883,1424,0.8404058814048767,701,11,74,638
seizure,balanced_50_50,unbalanced_20_80,outer_fold_004,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_004/unbalanced_20_80/metrics.json,0.9662921348314607,0.9327485380116959,0.8960674157303371,0.9838483146067416,0.9140401146131806,0.9852533021398814,3560,0.8404058814048767,2802,46,74,638
seizure,balanced_50_50,balanced_50_50,outer_fold_005,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_005/balanced_50_50/metrics.json,0.9755434782608695,0.9888268156424581,0.9619565217391305,0.9891304347826086,0.9752066115702479,0.9961749763705103,1472,0.883796751499176,728,8,28,708
seizure,balanced_50_50,unbalanced_20_80,outer_fold_005,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_005/unbalanced_20_80/metrics.json,0.9861413043478261,0.9685362517099864,0.9619565217391305,0.9921875,0.9652351738241309,0.9968815534912571,3680,0.883796751499176,2921,23,28,708
seizure,balanced_50_50,balanced_50_50,outer_fold_006,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_006/balanced_50_50/metrics.json,0.949375,0.9931412894375857,0.905,0.99375,0.94702419882276,0.9961578125,1600,0.8878912329673767,795,5,76,724
seizure,balanced_50_50,unbalanced_20_80,outer_fold_006,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_006/unbalanced_20_80/metrics.json,0.97275,0.9564068692206077,0.905,0.9896875,0.9299935773924214,0.995383984375,4000,0.8878912329673767,3167,33,76,724
seizure,balanced_50_50,balanced_50_50,outer_fold_007,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_007/balanced_50_50/metrics.json,0.89921875,0.9829867674858223,0.8125,0.9859375,0.8896492728828057,0.9763671875,1280,0.8778301477432251,631,9,120,520
seizure,balanced_50_50,unbalanced_20_80,outer_fold_007,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_007/unbalanced_20_80/metrics.json,0.953125,0.9454545454545454,0.8125,0.98828125,0.8739495798319329,0.9773376464843749,3200,0.8778301477432251,2530,30,120,520
seizure,balanced_50_50,balanced_50_50,outer_fold_008,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_008/balanced_50_50/metrics.json,0.8989197530864198,0.983177570093458,0.8117283950617284,0.9861111111111112,0.889264581572274,0.9680665104404815,1296,0.6151728630065918,639,9,122,526
seizure,balanced_50_50,unbalanced_20_80,outer_fold_008,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_008/unbalanced_20_80/metrics.json,0.9475308641975309,0.9163763066202091,0.8117283950617284,0.9814814814814815,0.8608837970540099,0.9697097431793934,3240,0.6151728630065918,2544,48,122,526
seizure,balanced_50_50,balanced_50_50,outer_fold_009,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_009/balanced_50_50/metrics.json,0.9453125,0.9384615384615385,0.953125,0.9375,0.9457364341085271,0.995361328125,128,0.9820599555969238,60,4,3,61
seizure,balanced_50_50,unbalanced_20_80,outer_fold_009,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_009/unbalanced_20_80/metrics.json,0.965625,0.8840579710144928,0.953125,0.96875,0.9172932330827068,0.996337890625,320,0.9820599555969238,248,8,3,61
seizure,balanced_50_50,balanced_50_50,outer_fold_010,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_010/balanced_50_50/metrics.json,0.7610294117647058,0.8491803278688524,0.6348039215686274,0.8872549019607843,0.7265077138849929,0.8983143502499038,816,0.7823280692100525,362,46,149,259
seizure,balanced_50_50,unbalanced_20_80,outer_fold_010,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_010/unbalanced_20_80/metrics.json,0.8338235294117647,0.576837416481069,0.6348039215686274,0.883578431372549,0.6044340723453908,0.8902074923106498,2040,0.7823280692100525,1442,190,149,259
seizure,balanced_50_50,balanced_50_50,outer_fold_011,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_011/balanced_50_50/metrics.json,0.9033203125,0.9747126436781609,0.828125,0.978515625,0.8954593453009504,0.9834747314453125,1024,0.9164302945137024,501,11,88,424
seizure,balanced_50_50,unbalanced_20_80,outer_fold_011,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_011/unbalanced_20_80/metrics.json,0.9453125,0.8907563025210085,0.828125,0.974609375,0.8582995951417005,0.9834432601928711,2560,0.9164302945137024,1996,52,88,424
seizure,balanced_50_50,balanced_50_50,outer_fold_012,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_012/balanced_50_50/metrics.json,0.7086397058823529,0.9039145907473309,0.46691176470588236,0.9503676470588235,0.6157575757575758,0.9212633812716263,1088,0.9638524055480957,517,27,290,254
seizure,balanced_50_50,unbalanced_20_80,outer_fold_012,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_012/unbalanced_20_80/metrics.json,0.8466911764705882,0.6666666666666666,0.46691176470588236,0.9416360294117647,0.5491891891891892,0.9146369485294117,2720,0.9638524055480957,2049,127,290,254
seizure,balanced_50_50,balanced_50_50,outer_fold_013,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_013/balanced_50_50/metrics.json,0.8186274509803921,0.9248366013071896,0.6936274509803921,0.9436274509803921,0.7927170868347339,0.9361183198769704,816,0.9086710214614868,385,23,125,283
seizure,balanced_50_50,unbalanced_20_80,outer_fold_013,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_013/unbalanced_20_80/metrics.json,0.8980392156862745,0.773224043715847,0.6936274509803921,0.9491421568627451,0.731266149870801,0.9358149509803921,2040,0.9086710214614868,1549,83,125,283
seizure,balanced_50_50,balanced_50_50,outer_fold_014,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_014/balanced_50_50/metrics.json,0.813858695652174,0.8811881188118812,0.7255434782608695,0.9021739130434783,0.7958271236959762,0.9014724125708885,736,0.8965888619422913,332,36,101,267
seizure,balanced_50_50,unbalanced_20_80,outer_fold_014,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_014/unbalanced_20_80/metrics.json,0.8706521739130435,0.6608910891089109,0.7255434782608695,0.9069293478260869,0.6917098445595854,0.903148629489603,1840,0.8965888619422913,1335,137,101,267
seizure,balanced_50_50,balanced_50_50,outer_fold_015,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_015/balanced_50_50/metrics.json,0.7976190476190477,0.9807692307692307,0.6071428571428571,0.9880952380952381,0.7499999999999999,0.9903155706727135,1008,0.9499716758728027,498,6,198,306
seizure,balanced_50_50,unbalanced_20_80,outer_fold_015,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_015/unbalanced_20_80/metrics.json,0.9146825396825397,0.9473684210526315,0.6071428571428571,0.9915674603174603,0.740024183796856,0.9913529069035021,2520,0.9499716758728027,1999,17,198,306
seizure,balanced_50_50,balanced_50_50,outer_fold_016,/export/hhome/ricse03/Deep_Learning_Group 3/homework_wenqi/fold6_evaluation/seizure/balanced_50_50/outer_fold_016/balanced_50_50/metrics.json,0.8125,0.9140127388535032,0.6899038461538461,0.9350961538461539,0.7863013698630137,0.9224008413461537,832,0.9436488747596741,389,27,129,287
